Date,away_team,away_score,home_team,home_score,innings
2025-03-07 00:00:00,Pepperdine,1.0,UCSB,11.0,9.0
2025-03-07 00:00:00,SDSU,1.0,UCR,3.0,9.0
2025-03-10 00:00:00,CSUN,2.0,Pacific,4.0,9.0
2025-03-11 00:00:00,CSUN,2.0,Pacific,1.0,9.0
2025-03-11 00:00:00,Fullerton,5.0,Pepperdine,6.0,9.0
2025-03-12 00:00:00,Fullerton,10.0,Pepperdine,8.0,9.0
2025-03-12 00:00:00,Fullerton,5.0,Pepperdine,1.0,9.0
2025-03-13 00:00:00,CSUN,8.0,Pepperdine,3.0,9.0
2025-03-13 00:00:00,UCSB,13.0,LMU,6.0,9.0
2025-03-15 00:00:00,USC,16.0,Cal Poly,3.0,9.0
2025-03-20 00:00:00,Pacific,6.0,Bakersfield,12.0,9.0
2025-03-20 00:00:00,Pepperdine,4.0,CSUN,5.0,9.0
2025-03-22 00:00:00,Fresno St,6.0,LBSU,10.0,9.0
2025-03-28 00:00:00,Cal Poly,15.0,Fresno St,5.0,9.0
2025-03-28 00:00:00,Pepperdine,11.0,Bakersfield,19.0,9.0
2025-03-28 00:00:00,USD,10.0,CSUN,12.0,9.0
2025-03-28 00:00:00,SDSU,1.0,UCSD,2.0,9.0
2025-03-28 00:00:00,USC,4.0,UCI,5.0,9.0
2025-03-28 00:00:00,UCLA,5.0,Fullerton,15.0,9.0
2025-03-31 00:00:00,UCSB,3.0,Fresno St,9.0,9.0
2025-04-01 00:00:00,UCSB,5.0,Fresno St,8.0,9.0
2025-04-02 00:00:00,UCSB,13.0,Fresno St,5.0,9.0
2025-04-03 00:00:00,Santa Clara,7.0,UCSB,4.0,9.0
2025-04-04 00:00:00,Pepperdine,9.0,Cal Poly,3.0,9.0
2025-04-04 00:00:00,UCLA,4.0,LBSU,3.0,9.0
2025-04-04 00:00:00,UCR,5.0,SDSU,14.0,9.0
2025-04-04 00:00:00,Fresno St,3.0,UCI,6.0,9.0
2025-04-04 00:00:00,USD,5.0,UCSD,2.0,9.0
2025-04-10 00:00:00,SDSU,4.0,UCSD,5.0,9.0
2025-04-10 00:00:00,SJSU,5.0,UCSB,6.0,9.0
2025-04-11 00:00:00,Santa Clara,7.0,Cal Poly,4.0,9.0
2025-04-11 00:00:00,LBSU,10.0,Fresno St,7.0,9.0
2025-04-11 00:00:00,UCSD,2.0,SDSU,5.0,9.0
2025-04-11 00:00:00,USD,2.0,UCI,3.0,9.0
2025-04-11 00:00:00,Fullerton,3.0,USC,4.0,9.0
2025-04-11 00:00:00,SJSU,2.0,UCSB,12.0,9.0
2025-04-18 00:00:00,SJSU,5.0,Cal Poly,6.0,9.0
2025-04-18 00:00:00,CSUN,5.0,USC,8.0,9.0
2025-04-18 00:00:00,LMU,2.0,Fullerton,11.0,9.0
2025-04-18 00:00:00,UCSB,2.0,Pepperdine,4.0,9.0
2025-04-18 00:00:00,UCI,12.0,UCLA,4.0,9.0
2025-04-25 00:00:00,Cal Poly,10.0,Santa Clara,11.0,9.0
2025-04-25 00:00:00,CSUN,7.0,USD,4.0,9.0
2025-04-25 00:00:00,Fullerton,1.0,ASU,9.0,9.0
2025-04-25 00:00:00,UCI,14.0,SDSU,2.0,9.0
2025-04-25 00:00:00,UCSD,3.0,USC,4.0,9.0
2025-04-26 00:00:00,Fullerton,11.0,ASU,8.0,9.0
2025-04-28 00:00:00,LBSU,17.0,Nevada,8.0,9.0
2025-04-30 00:00:00,LBSU,7.0,Nevada,8.0,9.0
2025-05-02 00:00:00,Cal Poly,3.0,Pepperdine,4.0,9.0
2025-05-02 00:00:00,LBSU,8.0,USC,4.0,9.0
2025-05-02 00:00:00,UCLA,3.0,UCI,12.0,9.0
2025-05-03 00:00:00,USC,2.0,Fullerton,4.0,9.0
2025-05-08 00:00:00,LMU,9.0,LBSU,3.0,9.0
2025-05-09 00:00:00,Fresno St,3.0,Cal Poly,11.0,9.0
2025-05-09 00:00:00,Bakersfield,8.0,USC,12.0,9.0
2025-05-09 00:00:00,Pepperdine,10.0,CSUN,7.0,9.0
2025-05-09 00:00:00,LMU,4.0,UCSB,7.0,9.0
2025-05-09 00:00:00,UCI,10.0,USD,2.0,9.0
2025-05-09 00:00:00,Fullerton,2.0,UCLA,10.0,9.0
2025-05-16 00:00:00,UCSD,5.0,SDSU,3.0,9.0
2025-05-16 00:00:00,Fresno St,6.0,Cal Poly,11.0,9.0
2025-06-03 00:00:00,Fullerton,9.0,SJSU,5.0,9.0
